# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0668023 -----------------
#dely    BF    dB     BFVar
0.050  0.1771  0.0005  0.0065
0.150  0.1550  0.0004  0.0061
0.250  0.1264  0.0004  0.0043
0.350  0.0868  0.0003  0.0034
0.450  0.0547  0.0002  0.0045
0.550  0.0323  0.0001  0.0023
0.650  0.0162  0.0001  0.0024
0.750  0.0085  0.0000  0.0017
0.850  0.0045  0.0000  0.0006
0.950  0.0023  0.0000  0.0006
1.050  0.0014  0.0000  0.0005
1.150  0.0012  0.0000  0.0003
1.250  0.0007  0.0000  0.0001
1.350  0.0006  0.0000  0.0001
1.450  0.0003  0.0000  0.0001
1.550  0.0000  0.0000  0.0000
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
