# ICODE=1701080941, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=1
# ------- normalization=0.276146 -----------------
#dely    BF
0.050  0.4114  0.0025
0.150  0.4082  0.0025
0.250  0.3475  0.0023
0.350  0.3179  0.0022
0.450  0.2842  0.0021
0.550  0.2254  0.0018
0.650  0.1900  0.0016
0.750  0.1572  0.0015
0.850  0.1273  0.0013
0.950  0.1011  0.0012
1.050  0.0677  0.0009
1.150  0.0451  0.0007
1.250  0.0309  0.0005
1.350  0.0199  0.0004
1.450  0.0166  0.0004
1.550  0.0073  0.0002
1.650  0.0043  0.0002
1.750 -0.0004 -0.0000
