0 1287.71 74.1929 -44.9378 1395.69 1026 8.21705 -42.494 1229.62 1027.2 60.6629 -50.809 1233.78 1336 125.396 -6.69383 1200.42 1413.9 71.9808 -35.7535 1296.01 1428.33 42.369 -60.5708 1376.16 1123.68 10.7931 -56.4471 1182.68 1394.81 1.7075 -67.8498 1380.96 1166.33 -13.8178 -42.1923 1412.75 1011.98 -44.9111 -67.5388 1528.25 1286.48 11.8071 -37.2435 1142.96 1513.43 22.5591 -24.6094 1128.11 862.681 5.01109 -44.4415 1137.39 1148.54 16.9211 -15.2584 1221.62 1455.66 25.9539 -46.0225 803.716 1222.48 19.6106 -44.9597 1196.3 1232.75 -11.7472 -56.0969 1163.39 1478.74 60.5511 -53.8744 1430.15 1578.91 11.6919 -45.9337 1199.64 1287.8 38.3778 -25.6554 1042.03 
0.016 1286.8 74.1681 -44.9336 1388.1 1025.36 8.20733 -42.4907 1223.55 1026.55 60.6459 -50.8035 1228.7 1335.09 125.37 -6.69861 1195.13 1412.16 71.9621 -35.7522 1290.36 1426.72 42.3491 -60.5622 1368.02 1122.85 10.7811 -56.4413 1177.91 1393.17 1.69716 -67.8402 1373.4 1165.43 -13.8238 -42.1889 1403.88 1011.42 -44.9121 -67.5307 1517.28 1285.78 11.799 -37.2411 1137.98 1511.7 22.5456 -24.6133 1123.22 862.287 5.00399 -44.4381 1133.19 1147.7 16.9122 -15.262 1215.88 1454.81 25.9399 -46.0187 802.002 1221.77 19.6006 -44.9558 1190.92 1231.64 -11.7551 -56.0902 1159.48 1476.98 60.5307 -53.8681 1421.38 1576.67 11.6816 -45.9292 1195.03 1286.49 38.3651 -25.6563 1038.43 
0.032 1284.08 74.0938 -44.9209 1365.67 1023.44 8.17815 -42.4808 1205.63 1024.58 60.595 -50.7868 1213.64 1332.36 125.293 -6.71294 1179.46 1406.97 71.9063 -35.7482 1273.6 1421.91 42.2896 -60.5365 1344.03 1120.34 10.7451 -56.4237 1163.73 1388.26 1.66616 -67.8116 1351.08 1162.74 -13.8417 -42.1787 1377.74 1009.72 -44.9153 -67.5065 1485.04 1283.7 11.7746 -37.2339 1123.26 1506.51 22.5052 -24.625 1108.75 861.108 4.98271 -44.4276 1120.69 1145.18 16.8854 -15.2729 1198.88 1452.26 25.8981 -46.0073 796.898 1219.63 19.5708 -44.9443 1174.98 1228.34 -11.7789 -56.0701 1147.86 1471.72 60.4695 -53.8491 1395.5 1569.99 11.6505 -45.9157 1181.33 1282.6 38.3271 -25.659 1027.75 
0.048 1279.56 73.9701 -44.8998 1329.36 1020.26 8.12956 -42.4643 1176.63 1021.32 60.5101 -50.7589 1189.08 1327.84 125.165 -6.7368 1154 1398.38 71.8132 -35.7416 1246.29 1413.95 42.1904 -60.4937 1305.39 1116.17 10.6851 -56.3945 1140.63 1380.13 1.61451 -67.764 1314.97 1158.27 -13.8716 -42.1617 1335.74 1006.91 -44.9205 -67.4662 1433.48 1280.23 11.7339 -37.2219 1099.36 1497.91 22.4377 -24.6443 1085.28 859.147 4.94725 -44.4102 1100.27 1141 16.8408 -15.2911 1171.32 1448.03 25.8284 -45.9883 788.509 1216.09 19.5212 -44.925 1149.1 1222.87 -11.8186 -56.0367 1128.82 1463 60.3676 -53.8175 1353.84 1558.94 11.5986 -45.8933 1158.96 1276.16 38.2638 -25.6636 1010.3 
0.064 1273.27 73.797 -44.8702 1280.69 1015.84 8.06158 -42.4413 1137.77 1016.79 60.3914 -50.72 1155.8 1321.54 124.986 -6.77016 1119.65 1386.5 71.683 -35.7323 1209.33 1402.9 42.0518 -60.4338 1253.96 1110.39 10.6012 -56.3536 1109.35 1368.87 1.54228 -67.6973 1266.62 1152.06 -13.9134 -42.138 1280.03 1002.99 -44.9278 -67.4099 1365.52 1275.39 11.677 -37.2052 1067.21 1485.98 22.3434 -24.6713 1053.74 856.414 4.89765 -44.3858 1072.54 1135.19 16.7784 -15.3165 1134.28 1442.13 25.7309 -45.9616 777.007 1211.14 19.4517 -44.8981 1114.25 1215.27 -11.874 -55.99 1102.84 1450.93 60.225 -53.7734 1298.41 1543.67 11.5261 -45.8619 1128.58 1267.23 38.1752 -25.6699 986.6 
0.08 1265.24 73.5748 -44.8323 1221.6 1010.19 7.97428 -42.4116 1090.61 1011.01 60.2389 -50.67 1114.8 1313.5 124.756 -6.81297 1077.61 1371.47 71.5157 -35.7204 1163.89 1388.88 41.8737 -60.3569 1192.07 1103.01 10.4935 -56.301 1070.84 1354.62 1.44952 -67.6117 1207.98 1144.15 -13.9671 -42.1074 1213.28 997.984 -44.9373 -67.3375 1284.77 1269.2 11.6039 -37.1837 1027.97 1470.83 22.2223 -24.7059 1015.3 852.921 4.83393 -44.3545 1038.27 1127.78 16.6982 -15.3492 1089.12 1434.57 25.6057 -45.9275 762.62 1204.82 19.3625 -44.8636 1071.67 1205.6 -11.9452 -55.93 1070.55 1435.61 60.042 -53.7167 1231.76 1524.35 11.433 -45.8216 1091.05 1255.89 38.0615 -25.678 957.316 
0.096 1255.51 73.3036 -44.786 1154.28 1003.35 7.86773 -42.3754 1036.88 1004.01 60.0528 -50.6089 1067.28 1303.74 124.476 -6.86517 1029.24 1353.45 71.3116 -35.7058 1111.32 1372.01 41.6564 -60.2631 1122.3 1094.1 10.362 -56.2369 1026.23 1337.51 1.33634 -67.5073 1141.26 1134.58 -14.0326 -42.0702 1138.42 991.913 -44.9487 -67.2491 1195.11 1261.69 11.5147 -37.1574 982.977 1452.61 22.0745 -24.748 971.299 848.683 4.75614 -44.3163 998.405 1118.82 16.6004 -15.3889 1037.43 1425.4 25.4529 -45.8857 745.623 1197.15 19.2536 -44.8214 1022.8 1193.94 -12.0321 -55.8569 1032.71 1417.19 59.8186 -53.6475 1156.69 1501.23 11.3194 -45.7724 1047.4 1242.25 37.9226 -25.6878 923.239 
0.112 1244.13 72.9837 -44.7314 1081.02 995.358 7.74201 -42.3327 978.391 995.833 59.8332 -50.537 1014.53 1292.33 124.145 -6.92668 975.989 1332.65 71.0707 -35.6886 1053.12 1352.46 41.4002 -60.1525 1047.27 1083.71 10.2069 -56.1612 976.753 1317.72 1.20282 -67.3842 1068.76 1123.43 -14.1099 -42.0263 1058.39 984.805 -44.9623 -67.1449 1100.34 1252.87 11.4094 -37.1264 933.626 1431.46 21.9001 -24.7974 923.115 843.718 4.66435 -44.2711 953.946 1108.36 16.4849 -15.4357 980.859 1414.65 25.2727 -45.8365 726.323 1188.16 19.1251 -44.7716 969.139 1180.39 -12.1346 -55.7705 990.166 1395.87 59.5551 -53.5659 1076.06 1474.55 11.1854 -45.7144 998.724 1226.44 37.7587 -25.6993 885.229 
0.128 1231.17 72.6154 -44.6685 1004.08 986.257 7.59724 -42.2835 916.911 986.532 59.5802 -50.4541 957.88 1279.31 123.763 -6.99742 919.32 1309.29 70.7932 -35.6687 990.779 1330.39 41.1052 -60.0252 969.453 1071.9 10.0284 -56.0741 923.658 1295.46 1.04911 -67.2424 992.733 1110.76 -14.1989 -41.9756 975.91 976.693 -44.9778 -67.0249 1003.88 1242.79 11.2881 -37.0907 881.305 1407.57 21.6993 -24.854 872.114 838.047 4.5586 -44.2191 905.95 1096.46 16.3519 -15.4894 921.04 1402.36 25.0652 -45.7797 705.051 1177.89 18.9771 -44.7143 912.205 1165.03 -12.2526 -55.6712 943.81 1371.82 59.2517 -53.472 992.556 1444.64 11.031 -45.6476 946.203 1208.58 37.5699 -25.7125 844.18 
0.144 1216.67 72.1992 -44.5974 925.527 976.097 7.43354 -42.2278 854.049 976.154 59.2941 -50.3604 898.625 1264.75 123.332 -7.07728 860.626 1283.61 70.4794 -35.6461 925.785 1306 40.7718 -59.8814 891.048 1058.76 9.82656 -55.9755 868.171 1270.94 0.87535 -67.0822 915.247 1096.65 -14.2995 -41.9184 893.36 967.615 -44.9954 -66.8891 908.619 1231.48 11.1509 -37.0503 827.311 1381.14 21.4723 -24.9177 819.559 831.695 4.43898 -44.1603 855.464 1083.2 16.2014 -15.55 859.505 1388.56 24.8306 -45.7155 682.146 1166.38 18.8096 -44.6495 853.417 1148 -12.386 -55.5588 894.555 1345.28 58.9086 -53.3658 908.574 1411.8 10.8564 -45.5721 890.986 1188.84 37.3564 -25.7273 800.972 
