# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.038943 -----------------
#dely    BF
0.050 -0.1179 -0.0009
0.150 -0.1027 -0.0008
0.250 -0.1122 -0.0009
0.350 -0.0665 -0.0006
0.450 -0.0497 -0.0005
0.550 -0.0371 -0.0004
0.650 -0.0227 -0.0002
0.750 -0.0034 -0.0000
0.850  0.0129  0.0002
0.950  0.0107  0.0002
1.050  0.0193  0.0003
1.150  0.0137  0.0003
1.250  0.0227  0.0005
1.350  0.0135  0.0004
1.450  0.0159  0.0005
1.550  0.0102  0.0005
1.650  0.0038  0.0003
1.750  0.0000  0.0000
