# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=5000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0284923 -----------------
#dely    BF
0.050 -0.0343 -0.0000
0.150 -0.0352 -0.0000
0.250 -0.0311 -0.0000
0.350 -0.0287 -0.0000
0.450 -0.0275 -0.0000
0.550 -0.0250 -0.0000
0.650 -0.0193 -0.0000
0.750 -0.0176 -0.0000
0.850 -0.0148 -0.0000
0.950 -0.0129 -0.0000
1.050 -0.0126 -0.0000
1.150 -0.0104 -0.0000
1.250 -0.0074 -0.0000
1.350 -0.0054 -0.0000
1.450 -0.0022 -0.0000
1.550 -0.0005 -0.0000
1.650 -0.0004 -0.0000
1.750  0.0003  0.0000
