# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.402078 -----------------
#dely    BF    dB     BFVar
0.050  0.6267  0.0003  0.0069
0.150  0.5807  0.0003  0.0036
0.250  0.5272  0.0003  0.0036
0.350  0.4682  0.0003  0.0039
0.450  0.4096  0.0003  0.0038
0.550  0.3432  0.0002  0.0049
0.650  0.2840  0.0002  0.0022
0.750  0.2279  0.0002  0.0022
0.850  0.1776  0.0001  0.0025
0.950  0.1316  0.0001  0.0031
1.050  0.0963  0.0001  0.0026
1.150  0.0655  0.0001  0.0013
1.250  0.0412  0.0001  0.0020
1.350  0.0235  0.0000  0.0009
1.450  0.0124  0.0000  0.0011
1.550  0.0047  0.0000  0.0005
1.650  0.0007  0.0000  0.0004
1.750 -0.0003 -0.0000  0.0002
