# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=10000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0883509 -----------------
#dely    BF
0.050  0.1562  0.0008
0.150  0.1453  0.0008
0.250  0.1292  0.0007
0.350  0.1143  0.0007
0.450  0.0904  0.0006
0.550  0.0725  0.0005
0.650  0.0551  0.0004
0.750  0.0421  0.0003
0.850  0.0309  0.0003
0.950  0.0211  0.0002
1.050  0.0128  0.0002
1.150  0.0078  0.0001
1.250  0.0039  0.0001
1.350  0.0015  0.0000
1.450  0.0005  0.0000
1.550  0.0000  0.0000
1.650 -0.0000 -0.0000
1.750  0.0000  0.0000
