# ICODE=2212, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=5000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.137934 -----------------
#dely    BF
0.050  0.3724  0.0066
0.150  0.2767  0.0052
0.250  0.2116  0.0044
0.350  0.1713  0.0041
0.450  0.1346  0.0037
0.550  0.0968  0.0031
0.650  0.0622  0.0024
0.750  0.0338  0.0015
0.850  0.0153  0.0009
0.950  0.0044  0.0003
1.050  0.0022  0.0002
1.150 -0.0002 -0.0000
1.250 -0.0012 -0.0002
1.350 -0.0001 -0.0000
1.450 -0.0004 -0.0002
1.550  0.0000  0.0000
1.650  0.0000  0.0000
1.750  0.0000  0.0000
