# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=1
# ------- normalization=0.250992 -----------------
#dely    BF
0.050  0.4286  0.0031
0.150  0.3904  0.0029
0.250  0.3721  0.0029
0.350  0.2920  0.0025
0.450  0.2591  0.0024
0.550  0.2175  0.0021
0.650  0.1600  0.0018
0.750  0.1321  0.0016
0.850  0.0901  0.0012
0.950  0.0642  0.0010
1.050  0.0450  0.0008
1.150  0.0311  0.0006
1.250  0.0157  0.0004
1.350  0.0061  0.0002
1.450  0.0030  0.0001
1.550  0.0028  0.0001
1.650  0.0002  0.0000
1.750 -0.0000 -0.0000
