# ICODE=211, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0189059 -----------------
#dely    BF    dB     BFVar
0.050  0.0349  0.0000  0.0013
0.150  0.0331  0.0000  0.0013
0.250  0.0294  0.0000  0.0009
0.350  0.0241  0.0000  0.0013
0.450  0.0199  0.0000  0.0007
0.550  0.0156  0.0000  0.0008
0.650  0.0114  0.0000  0.0005
0.750  0.0088  0.0000  0.0008
0.850  0.0056  0.0000  0.0003
0.950  0.0034  0.0000  0.0003
1.050  0.0018  0.0000  0.0005
1.150  0.0008  0.0000  0.0002
1.250  0.0002  0.0000  0.0001
1.350  0.0000  0.0000  0.0000
1.450 -0.0000 -0.0000  0.0000
1.550 -0.0000 -0.0000  0.0000
1.650 -0.0000 -0.0000  0.0000
1.750 -0.0000 -0.0000  0.0000
