# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.1
# ------- normalization=-0.179961 -----------------
#dely    BF
0.050 -0.4907 -0.0036
0.150 -0.4210 -0.0032
0.250 -0.3802 -0.0031
0.350 -0.2412 -0.0020
0.450 -0.2091 -0.0019
0.550 -0.1208 -0.0012
0.650 -0.0979 -0.0010
0.750 -0.0414 -0.0005
0.850  0.0008  0.0000
0.950  0.0212  0.0003
1.050  0.0314  0.0005
1.150  0.0061  0.0001
1.250  0.0343  0.0008
1.350  0.0515  0.0013
1.450  0.0292  0.0010
1.550  0.0263  0.0012
1.650  0.0025  0.0002
1.750 -0.0003 -0.0001
