# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.144639 -----------------
#dely    BF    dB     BFVar
0.050  0.1842  0.0001  0.0024
0.150  0.1732  0.0001  0.0019
0.250  0.1603  0.0001  0.0028
0.350  0.1481  0.0001  0.0022
0.450  0.1355  0.0001  0.0026
0.550  0.1226  0.0001  0.0021
0.650  0.1074  0.0001  0.0028
0.750  0.0938  0.0001  0.0013
0.850  0.0791  0.0001  0.0011
0.950  0.0649  0.0001  0.0023
1.050  0.0532  0.0001  0.0008
1.150  0.0419  0.0001  0.0009
1.250  0.0319  0.0001  0.0005
1.350  0.0229  0.0000  0.0006
1.450  0.0152  0.0000  0.0004
1.550  0.0086  0.0000  0.0010
1.650  0.0031  0.0000  0.0004
1.750  0.0002  0.0000  0.0000
