# ICODE=1735357040, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.114444 -----------------
#dely    BF
0.050  0.1906  0.0014
0.150  0.1498  0.0012
0.250  0.1533  0.0012
0.350  0.1177  0.0010
0.450  0.1050  0.0010
0.550  0.0886  0.0009
0.650  0.0694  0.0007
0.750  0.0745  0.0008
0.850  0.0547  0.0007
0.950  0.0399  0.0005
1.050  0.0362  0.0005
1.150  0.0248  0.0004
1.250  0.0143  0.0003
1.350  0.0107  0.0002
1.450  0.0076  0.0002
1.550  0.0047  0.0001
1.650  0.0027  0.0001
1.750 -0.0000 -0.0000
