# ICODE=2212, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.121142 -----------------
#dely    BF    dB     BFVar
0.050  0.3042  0.0030  0.0119
0.150  0.2561  0.0026  0.0218
0.250  0.2018  0.0022  0.0112
0.350  0.1457  0.0017  0.0110
0.450  0.1059  0.0014  0.0089
0.550  0.0756  0.0011  0.0151
0.650  0.0513  0.0009  0.0036
0.750  0.0300  0.0006  0.0019
0.850  0.0203  0.0005  0.0026
0.950  0.0103  0.0003  0.0013
1.050  0.0061  0.0002  0.0009
1.150  0.0026  0.0001  0.0007
1.250  0.0012  0.0001  0.0002
1.350  0.0003  0.0000  0.0001
1.450  0.0001  0.0000  0.0000
1.550  0.0000  0.0000  0.0000
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
