# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=1000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.10135 -----------------
#dely    BF
0.050  0.1717  0.0028
0.150  0.1603  0.0027
0.250  0.1488  0.0026
0.350  0.1186  0.0022
0.450  0.0953  0.0019
0.550  0.0842  0.0018
0.650  0.0668  0.0015
0.750  0.0553  0.0014
0.850  0.0418  0.0012
0.950  0.0281  0.0009
1.050  0.0164  0.0006
1.150  0.0121  0.0005
1.250  0.0081  0.0005
1.350  0.0043  0.0003
1.450  0.0014  0.0001
1.550  0.0003  0.0000
1.650  0.0001  0.0001
1.750  0.0000  0.0000
