           0.05         0.0397         0.0314        -0.0056          0.057          0.006         0.0418         0.0403         0.0218         0.0342        -0.0088         0.0206         -0.011         0.0313         0.0156           0.03         0.0596        -0.0039         0.0116         0.0113         0.0098	0.024506
           0.15         0.0369         0.0138         0.0128           0.01         -0.009         0.0197         0.0587         0.0208         0.0441         0.0245         0.0118         0.0068         0.0308         0.0016         0.0018        -0.0119        -0.0007         0.0224         0.0311         0.0161	0.025474
           0.25         0.0094         0.0218         0.0353         0.0416         0.0168          0.003          0.019         0.0065         0.0012         0.0206         0.0359        -0.0001         0.0465         0.0165         0.0158         0.0163         0.0272         0.0107        -0.0163         0.0079	0.024394
           0.35        -0.0081         0.0254          0.023         0.0026        -0.0194         0.0124        -0.0109         0.0123         0.0182         0.0317          0.007        -0.0056         0.0337         0.0041         0.0119          0.006        -0.0022         0.0308        -0.0077         0.0295	0.019211
           0.45         0.0191         0.0238          -0.01           0.01        -0.0093        -0.0072         0.0348        -0.0048        -0.0169        -0.0056         0.0077         0.0295         0.0219        -0.0009         0.0052        -0.0084        -0.0059         0.0322         0.0137         -0.032	0.012883
           0.55        -0.0081         0.0131         0.0046         0.0113        -0.0063         0.0153         0.0061         0.0068         0.0148         0.0145        -0.0044        -0.0105         0.0098         0.0005         0.0191         0.0162         0.0017        -0.0117        -0.0147         0.0325	0.006715
           0.65        -0.0374         0.0078         0.0021        -0.0047        -0.0094         0.0155        -0.0142          0.002         0.0092         0.0221         0.0026        -0.0058         0.0181         0.0314         0.0001         0.0186         0.0031        -0.0084         0.0025         -0.001	0.004437
           0.75         0.0054         0.0067        -0.0042        -0.0203         0.0218         0.0101         0.0161         0.0029         0.0168         0.0163         0.0111        -0.0009         0.0032        -0.0022          0.007         0.0106         0.0178        -0.0159         0.0036        -0.0043	0.001997
           0.85        -0.0117         0.0008        -0.0036        -0.0028         0.0168        -0.0094          0.007         0.0062         0.0091         0.0079         0.0121         0.0086        -0.0171        -0.0046         0.0071         0.0222          0.007         0.0015        -0.0012         0.0048	-0.000594
           0.95        -0.0023        -0.0016        -0.0008        -0.0031         0.0039         0.0139         0.0142         0.0154        -0.0195        -0.0105         0.0058         0.0041        -0.0151        -0.0071         0.0248         0.0031        -0.0023              0         0.0036         0.0127	0.000794
           1.05        -0.0022         0.0042         0.0065        -0.0024        -0.0024        -0.0117         0.0008         0.0033         0.0201        -0.0141         0.0044              0        -0.0109              0         -0.002         0.0097         0.0019          0.008        -0.0004        -0.0023	-0.002347
           1.15         0.0012         0.0035         0.0105              0          0.011              0        -0.0038        -0.0001        -0.0086         0.0018              0              0         0.0021         0.0062         0.0084         0.0016         0.0035         0.0029              0         0.0168	-0.000506
           1.25        -0.0034        -0.0073              0              0              0         0.0056        -0.0023         0.0018              0              0              0        -0.0047        -0.0027              0              0              0        -0.0023         0.0018        -0.0024              0	0.000071
           1.35         0.0049              0         0.0016              0              0         0.0058              0        -0.0046              0        -0.0077              0         0.0046              0              0              0              0              0        -0.0042              0              0	-0.000171
           1.45              0              0        -0.0039              0              0              0              0              0              0              0              0        -0.0046              0              0              0              0         0.0036         0.0027              0              0	0.000391
           1.55              0              0              0              0              0         0.0017              0              0              0              0              0              0              0              0              0              0              0              0              0              0	0.000222
           1.65              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0	-0.000022
           1.75              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0	-0.000000
	0.000000
	0.000000
	0.000000
	0.000000
	0.000000
	0.000000
	0.000000
	0.000000
