# ICODE=2212, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.088334 -----------------
#dely    BF    dB     BFVar
0.050  0.1208  0.0012  0.0052
0.150  0.1170  0.0012  0.0148
0.250  0.1144  0.0013  0.0054
0.350  0.1033  0.0012  0.0042
0.450  0.0994  0.0013  0.0048
0.550  0.0886  0.0012  0.0056
0.650  0.0716  0.0012  0.0043
0.750  0.0592  0.0011  0.0034
0.850  0.0430  0.0009  0.0036
0.950  0.0309  0.0008  0.0033
1.050  0.0196  0.0006  0.0017
1.150  0.0093  0.0004  0.0012
1.250  0.0041  0.0002  0.0009
1.350  0.0017  0.0002  0.0004
1.450  0.0004  0.0001  0.0008
1.550  0.0000  0.0000  0.0000
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
