# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0905489 -----------------
#dely    BF    dB     BFVar
0.050  0.1976  0.0005  0.0055
0.150  0.1820  0.0005  0.0059
0.250  0.1513  0.0005  0.0090
0.350  0.1170  0.0004  0.0070
0.450  0.0875  0.0003  0.0027
0.550  0.0604  0.0003  0.0019
0.650  0.0414  0.0002  0.0017
0.750  0.0264  0.0002  0.0022
0.850  0.0174  0.0001  0.0005
0.950  0.0109  0.0001  0.0004
1.050  0.0065  0.0001  0.0003
1.150  0.0040  0.0000  0.0002
1.250  0.0019  0.0000  0.0001
1.350  0.0009  0.0000  0.0001
1.450  0.0003  0.0000  0.0000
1.550  0.0001  0.0000  0.0000
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
