# ICODE=2212, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=5000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.019382 -----------------
#dely    BF
0.050 -0.0098 -0.0002
0.150 -0.0098 -0.0002
0.250 -0.0189 -0.0004
0.350 -0.0268 -0.0007
0.450 -0.0277 -0.0008
0.550 -0.0257 -0.0008
0.650 -0.0253 -0.0009
0.750 -0.0187 -0.0007
0.850 -0.0127 -0.0006
0.950 -0.0092 -0.0005
1.050 -0.0050 -0.0004
1.150 -0.0031 -0.0003
1.250 -0.0010 -0.0001
1.350  0.0001  0.0000
1.450 -0.0001 -0.0000
1.550  0.0000  0.0000
1.650  0.0000  0.0000
1.750  0.0000  0.0000
