# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.129267 -----------------
#dely    BF    dB     BFVar
0.050  0.0625  0.0000  0.0034
0.150  0.0664  0.0000  0.0021
0.250  0.0739  0.0000  0.0019
0.350  0.0852  0.0000  0.0031
0.450  0.0986  0.0001  0.0031
0.550  0.1096  0.0001  0.0016
0.650  0.1122  0.0001  0.0027
0.750  0.1142  0.0001  0.0019
0.850  0.1097  0.0001  0.0019
0.950  0.1023  0.0001  0.0017
1.050  0.0910  0.0001  0.0024
1.150  0.0779  0.0001  0.0011
1.250  0.0629  0.0001  0.0014
1.350  0.0492  0.0001  0.0009
1.450  0.0361  0.0001  0.0010
1.550  0.0237  0.0001  0.0006
1.650  0.0133  0.0000  0.0003
1.750  0.0039  0.0000  0.0002
