# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.145147 -----------------
#dely    BF    dB     BFVar
0.050  0.1802  0.0001  0.0022
0.150  0.1666  0.0001  0.0023
0.250  0.1564  0.0001  0.0033
0.350  0.1448  0.0001  0.0021
0.450  0.1327  0.0001  0.0025
0.550  0.1184  0.0001  0.0013
0.650  0.1053  0.0001  0.0014
0.750  0.0930  0.0001  0.0010
0.850  0.0800  0.0001  0.0009
0.950  0.0676  0.0001  0.0009
1.050  0.0559  0.0001  0.0018
1.150  0.0453  0.0000  0.0008
1.250  0.0353  0.0000  0.0006
1.350  0.0273  0.0000  0.0006
1.450  0.0196  0.0000  0.0007
1.550  0.0132  0.0000  0.0005
1.650  0.0075  0.0000  0.0008
1.750  0.0025  0.0000  0.0002
