0.15 0.2715 0.4587 0.3464 0.4048 0.3827 0.4745 0.2658 0.3136 0.2696 0.2829 0.4943 0.2811 0.258 0.2058 0.3878 0.2064 0.1545 0.3186 0.2613 0.2179 
0.25 0.2514 0.4076 0.3154 0.3653 0.3513 0.43 0.2419 0.2825 0.2476 0.2616 0.4438 0.2564 0.233 0.1895 0.3468 0.1902 0.1469 0.2914 0.2418 0.2007 
0.35 0.2304 0.3621 0.283 0.3231 0.3081 0.3704 0.2201 0.2582 0.228 0.2357 0.3895 0.2279 0.2157 0.1762 0.3013 0.1749 0.1381 0.2606 0.2195 0.185 
0.45 0.2089 0.3085 0.2515 0.2776 0.2607 0.3074 0.1959 0.2255 0.2021 0.2118 0.3276 0.2013 0.1913 0.1607 0.2514 0.1579 0.13 0.2253 0.1966 0.1696 
0.55 0.1832 0.255 0.2193 0.2316 0.2139 0.2421 0.1715 0.192 0.1792 0.1873 0.2639 0.1755 0.1699 0.1422 0.1979 0.1425 0.1196 0.1943 0.1721 0.1514 
0.65 0.1578 0.2023 0.1846 0.1854 0.1735 0.185 0.1461 0.1597 0.1531 0.1575 0.2086 0.1467 0.1448 0.1235 0.1549 0.1251 0.1075 0.1613 0.1481 0.1348 
0.75 0.1297 0.1563 0.1538 0.1435 0.1323 0.134 0.1221 0.1285 0.1282 0.1307 0.1543 0.1183 0.1222 0.1027 0.1163 0.1083 0.0945 0.1283 0.1229 0.113 
0.85 0.1056 0.1156 0.1213 0.1064 0.0959 0.0899 0.0978 0.0994 0.1047 0.1063 0.1117 0.0916 0.099 0.0861 0.0811 0.0883 0.0807 0.103 0.1015 0.0959 
0.95 0.0816 0.0819 0.0887 0.0755 0.0662 0.0559 0.0767 0.0744 0.0819 0.0836 0.0745 0.0676 0.0764 0.0669 0.0524 0.0714 0.07 0.0776 0.0793 0.0754 
1.05 0.063 0.0499 0.0657 0.0492 0.0431 0.0271 0.0562 0.0512 0.0626 0.0644 0.0433 0.0487 0.0584 0.0512 0.0316 0.0538 0.0561 0.0578 0.0611 0.0594 
1.15 0.0451 0.0284 0.0461 0.0305 0.0244 0.0096 0.0392 0.0348 0.0484 0.0452 0.0228 0.0313 0.0432 0.0394 0.0158 0.0402 0.0442 0.0395 0.0447 0.0436 
1.25 0.032 0.0135 0.0305 0.0168 0.0126 -0.0015 0.0269 0.0213 0.0343 0.031 0.0072 0.0202 0.0309 0.0275 0.0053 0.0291 0.0332 0.0278 0.0312 0.0319 
1.35 0.0202 0.0044 0.0172 0.0081 0.0053 -0.0091 0.0173 0.0123 0.0211 0.0211 -0.0024 0.0119 0.0196 0.0196 -0 0.0196 0.0251 0.0171 0.0208 0.0221 
1.45 0.012 -0.0005 0.0092 0.0029 0.0005 -0.0079 0.0096 0.0059 0.0136 0.0118 -0.0055 0.0063 0.0119 0.0121 -0.003 0.0124 0.0153 0.0096 0.0126 0.0144 
1.55 0.0054 -0.0025 0.0036 0 -0.0011 -0.0071 0.0044 0.0019 0.0071 0.0052 -0.0053 0.0025 0.0061 0.0066 -0.0036 0.0063 0.0089 0.0042 0.0065 0.0078 
1.65 0.0017 -0.0016 0.0007 -0.0009 -0.0008 -0.0035 0.0012 0.0001 0.0021 0.0011 -0.003 0.0004 0.0019 0.0019 -0.0021 0.0021 0.0028 0.0012 0.0017 0.0025 
1.75 0.0001 -0.0002 -0 -0.0001 -0.0001 -0.0004 0.0001 -0.0001 0.0001 0 -0.0004 -0.0001 0.0002 0.0003 -0.0003 0.0001 0.0003 0.0001 0.0001 0.0002 
