# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0447091 -----------------
#dely    BF
0.050 -0.1009 -0.0046
0.150 -0.0788 -0.0037
0.250 -0.0645 -0.0032
0.350 -0.0560 -0.0028
0.450 -0.0441 -0.0024
0.550 -0.0313 -0.0019
0.650 -0.0136 -0.0009
0.750 -0.0068 -0.0005
0.850 -0.0186 -0.0017
0.950 -0.0069 -0.0008
1.050 -0.0080 -0.0009
1.150 -0.0082 -0.0012
1.250 -0.0056 -0.0011
1.350 -0.0036 -0.0009
1.450 -0.0001 -0.0000
1.550  0.0000  0.0000
1.650  0.0000  0.0000
1.750  0.0000  0.0000
