# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.163075 -----------------
#dely    BF    dB     BFVar
0.050  0.1933  0.0001  0.0024
0.150  0.1832  0.0001  0.0029
0.250  0.1703  0.0001  0.0030
0.350  0.1617  0.0001  0.0032
0.450  0.1494  0.0001  0.0028
0.550  0.1381  0.0001  0.0018
0.650  0.1238  0.0001  0.0021
0.750  0.1097  0.0001  0.0027
0.850  0.0948  0.0001  0.0015
0.950  0.0799  0.0001  0.0010
1.050  0.0661  0.0001  0.0009
1.150  0.0528  0.0001  0.0011
1.250  0.0408  0.0001  0.0009
1.350  0.0301  0.0001  0.0007
1.450  0.0204  0.0000  0.0009
1.550  0.0118  0.0000  0.0006
1.650  0.0042  0.0000  0.0002
1.750  0.0004  0.0000  0.0001
