# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.169282 -----------------
#dely    BF    dB     BFVar
0.050  0.1978  0.0001  0.0016
0.150  0.1852  0.0001  0.0034
0.250  0.1703  0.0001  0.0026
0.350  0.1608  0.0001  0.0019
0.450  0.1484  0.0001  0.0027
0.550  0.1357  0.0001  0.0023
0.650  0.1231  0.0001  0.0019
0.750  0.1115  0.0001  0.0028
0.850  0.0971  0.0001  0.0015
0.950  0.0848  0.0001  0.0012
1.050  0.0720  0.0001  0.0007
1.150  0.0595  0.0001  0.0008
1.250  0.0480  0.0001  0.0012
1.350  0.0375  0.0001  0.0010
1.450  0.0277  0.0000  0.0006
1.550  0.0190  0.0000  0.0009
1.650  0.0110  0.0000  0.0005
1.750  0.0035  0.0000  0.0005
