# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.286894 -----------------
#dely    BF
0.050  0.4675  0.0027
0.150  0.4239  0.0025
0.250  0.3912  0.0025
0.350  0.3247  0.0022
0.450  0.2869  0.0021
0.550  0.2608  0.0020
0.650  0.1757  0.0015
0.750  0.1515  0.0014
0.850  0.1162  0.0012
0.950  0.0941  0.0011
1.050  0.0708  0.0010
1.150  0.0433  0.0007
1.250  0.0299  0.0005
1.350  0.0168  0.0004
1.450  0.0101  0.0003
1.550  0.0050  0.0002
1.650  0.0005  0.0000
1.750 -0.0001 -0.0000
