# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.404029 -----------------
#dely    BF    dB     BFVar
0.050  0.5355  0.0003  0.0056
0.150  0.5057  0.0003  0.0061
0.250  0.4660  0.0003  0.0044
0.350  0.4263  0.0003  0.0050
0.450  0.3860  0.0003  0.0036
0.550  0.3417  0.0003  0.0038
0.650  0.2985  0.0002  0.0059
0.750  0.2562  0.0002  0.0021
0.850  0.2128  0.0002  0.0027
0.950  0.1746  0.0002  0.0017
1.050  0.1385  0.0002  0.0017
1.150  0.1065  0.0002  0.0023
1.250  0.0787  0.0001  0.0019
1.350  0.0547  0.0001  0.0016
1.450  0.0343  0.0001  0.0009
1.550  0.0180  0.0001  0.0011
1.650  0.0059  0.0000  0.0006
1.750  0.0005  0.0000  0.0001
