# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.103761 -----------------
#dely    BF    dB     BFVar
0.050  0.2324  0.0007  0.0056
0.150  0.2104  0.0007  0.0069
0.250  0.1756  0.0006  0.0136
0.350  0.1361  0.0005  0.0043
0.450  0.0979  0.0004  0.0041
0.550  0.0681  0.0003  0.0040
0.650  0.0443  0.0002  0.0033
0.750  0.0281  0.0002  0.0029
0.850  0.0178  0.0001  0.0017
0.950  0.0113  0.0001  0.0007
1.050  0.0070  0.0001  0.0011
1.150  0.0044  0.0000  0.0012
1.250  0.0026  0.0000  0.0002
1.350  0.0013  0.0000  0.0002
1.450  0.0004  0.0000  0.0001
1.550  0.0001  0.0000  0.0000
1.650 -0.0000 -0.0000  0.0000
1.750  0.0000  0.0000  0.0000
