# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.344559 -----------------
#dely    BF
0.050 -0.4235 -0.0039
0.150 -0.3663 -0.0035
0.250 -0.3422 -0.0034
0.350 -0.3179 -0.0033
0.450 -0.2828 -0.0031
0.550 -0.3178 -0.0037
0.650 -0.2442 -0.0031
0.750 -0.2549 -0.0035
0.850 -0.1934 -0.0029
0.950 -0.1524 -0.0025
1.050 -0.1771 -0.0032
1.150 -0.0976 -0.0020
1.250 -0.1065 -0.0025
1.350 -0.0793 -0.0022
1.450 -0.0391 -0.0013
1.550 -0.0393 -0.0017
1.650 -0.0096 -0.0007
1.750 -0.0017 -0.0003
