# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.279683 -----------------
#dely    BF    dB     BFVar
0.050  0.4586  0.0002  0.0054
0.150  0.4219  0.0002  0.0032
0.250  0.3754  0.0002  0.0039
0.350  0.3298  0.0002  0.0040
0.450  0.2788  0.0001  0.0034
0.550  0.2311  0.0001  0.0042
0.650  0.1877  0.0001  0.0027
0.750  0.1485  0.0001  0.0017
0.850  0.1150  0.0001  0.0037
0.950  0.0844  0.0001  0.0012
1.050  0.0613  0.0001  0.0017
1.150  0.0419  0.0000  0.0029
1.250  0.0276  0.0000  0.0007
1.350  0.0167  0.0000  0.0007
1.450  0.0100  0.0000  0.0006
1.550  0.0054  0.0000  0.0004
1.650  0.0021  0.0000  0.0003
1.750  0.0006  0.0000  0.0001
