# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.144551 -----------------
#dely    BF    dB     BFVar
0.050  0.1660  0.0001  0.0030
0.150  0.1576  0.0001  0.0019
0.250  0.1480  0.0001  0.0020
0.350  0.1395  0.0001  0.0020
0.450  0.1305  0.0001  0.0030
0.550  0.1200  0.0001  0.0019
0.650  0.1094  0.0001  0.0019
0.750  0.0985  0.0001  0.0015
0.850  0.0855  0.0001  0.0017
0.950  0.0720  0.0001  0.0013
1.050  0.0607  0.0001  0.0014
1.150  0.0488  0.0001  0.0011
1.250  0.0384  0.0000  0.0008
1.350  0.0285  0.0000  0.0017
1.450  0.0201  0.0000  0.0008
1.550  0.0130  0.0000  0.0006
1.650  0.0071  0.0000  0.0005
1.750  0.0019  0.0000  0.0002
