# ICODE=1701080941, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=5000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.343869 -----------------
#dely    BF
0.050  0.5728  0.0005
0.150  0.5229  0.0005
0.250  0.4733  0.0005
0.350  0.4152  0.0004
0.450  0.3550  0.0004
0.550  0.2915  0.0003
0.650  0.2377  0.0003
0.750  0.1867  0.0003
0.850  0.1382  0.0002
0.950  0.0981  0.0002
1.050  0.0667  0.0001
1.150  0.0412  0.0001
1.250  0.0249  0.0001
1.350  0.0116  0.0000
1.450  0.0044  0.0000
1.550  0.0006  0.0000
1.650 -0.0015 -0.0000
1.750 -0.0006 -0.0000
