# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.138449 -----------------
#dely    BF    dB     BFVar
0.050  0.2491  0.0011  0.0046
0.150  0.2365  0.0010  0.0042
0.250  0.2091  0.0009  0.0064
0.350  0.1805  0.0009  0.0057
0.450  0.1469  0.0007  0.0153
0.550  0.1159  0.0006  0.0044
0.650  0.0883  0.0005  0.0030
0.750  0.0642  0.0004  0.0031
0.850  0.0421  0.0003  0.0028
0.950  0.0267  0.0002  0.0018
1.050  0.0153  0.0001  0.0016
1.150  0.0071  0.0001  0.0007
1.250  0.0024  0.0000  0.0005
1.350  0.0006  0.0000  0.0004
1.450 -0.0001 -0.0000  0.0001
1.550 -0.0001 -0.0000  0.0000
1.650 -0.0000 -0.0000  0.0000
1.750  0.0000  0.0000  0.0000
