# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.246895 -----------------
#dely    BF    dB     BFVar
0.050  0.3480  0.0002  0.0031
0.150  0.3223  0.0002  0.0027
0.250  0.2973  0.0002  0.0033
0.350  0.2682  0.0001  0.0017
0.450  0.2390  0.0001  0.0029
0.550  0.2099  0.0001  0.0026
0.650  0.1793  0.0001  0.0023
0.750  0.1505  0.0001  0.0011
0.850  0.1223  0.0001  0.0023
0.950  0.0989  0.0001  0.0015
1.050  0.0749  0.0001  0.0011
1.150  0.0564  0.0001  0.0031
1.250  0.0404  0.0000  0.0013
1.350  0.0272  0.0000  0.0006
1.450  0.0177  0.0000  0.0004
1.550  0.0102  0.0000  0.0004
1.650  0.0050  0.0000  0.0002
1.750  0.0013  0.0000  0.0001
