# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=5000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0800921 -----------------
#dely    BF
0.050 -0.1056 -0.0001
0.150 -0.0999 -0.0001
0.250 -0.0911 -0.0001
0.350 -0.0799 -0.0001
0.450 -0.0689 -0.0001
0.550 -0.0610 -0.0001
0.650 -0.0562 -0.0001
0.750 -0.0492 -0.0001
0.850 -0.0432 -0.0001
0.950 -0.0362 -0.0001
1.050 -0.0322 -0.0001
1.150 -0.0257 -0.0001
1.250 -0.0202 -0.0001
1.350 -0.0151 -0.0001
1.450 -0.0093 -0.0000
1.550 -0.0053 -0.0000
1.650 -0.0016 -0.0000
1.750 -0.0002 -0.0000
