# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0401265 -----------------
#dely    BF
0.050 -0.1218 -0.0057
0.150 -0.1023 -0.0050
0.250 -0.0943 -0.0048
0.350 -0.0665 -0.0035
0.450 -0.0640 -0.0036
0.550 -0.0107 -0.0007
0.650 -0.0087 -0.0006
0.750 -0.0016 -0.0001
0.850  0.0047  0.0004
0.950  0.0231  0.0026
1.050  0.0189  0.0024
1.150  0.0142  0.0025
1.250  0.0080  0.0015
1.350 -0.0002 -0.0001
1.450  0.0000  0.0000
1.550  0.0000  0.0000
1.650  0.0000  0.0000
1.750  0.0000  0.0000
