# ICODE=2212, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=10000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.134963 -----------------
#dely    BF
0.050  0.3218  0.0051
0.150  0.2860  0.0047
0.250  0.2575  0.0044
0.350  0.1942  0.0035
0.450  0.1316  0.0026
0.550  0.0899  0.0019
0.650  0.0512  0.0012
0.750  0.0235  0.0006
0.850  0.0087  0.0003
0.950 -0.0036 -0.0001
1.050 -0.0023 -0.0001
1.150 -0.0053 -0.0003
1.250 -0.0026 -0.0002
1.350 -0.0009 -0.0001
1.450 -0.0002 -0.0000
1.550  0.0000  0.0000
1.650  0.0000  0.0000
1.750  0.0000  0.0000
