# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.1
# ------- normalization=-0.188823 -----------------
#dely    BF
0.050 -0.7138 -0.0042
0.150 -0.6221 -0.0038
0.250 -0.5385 -0.0035
0.350 -0.2902 -0.0020
0.450 -0.3090 -0.0023
0.550 -0.1047 -0.0008
0.650 -0.0675 -0.0006
0.750 -0.0046 -0.0000
0.850  0.0761  0.0008
0.950  0.1140  0.0014
1.050  0.1579  0.0022
1.150  0.1104  0.0018
1.250  0.0910  0.0017
1.350  0.0809  0.0018
1.450  0.0591  0.0016
1.550  0.0379  0.0013
1.650  0.0222  0.0010
1.750  0.0126  0.0011
