# ICODE=1701080941, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0481022 -----------------
#dely    BF
0.050  0.0172  0.0001
0.150 -0.0127 -0.0001
0.250 -0.0034 -0.0000
0.350  0.0396  0.0003
0.450  0.0285  0.0002
0.550  0.0446  0.0004
0.650  0.0382  0.0004
0.750  0.0497  0.0005
0.850  0.0492  0.0006
0.950  0.0503  0.0006
1.050  0.0347  0.0005
1.150  0.0375  0.0006
1.250  0.0327  0.0006
1.350  0.0255  0.0005
1.450  0.0259  0.0006
1.550  0.0130  0.0004
1.650  0.0066  0.0003
1.750  0.0041  0.0003
