# ICODE=2212, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.101374 -----------------
#dely    BF    dB     BFVar
0.050  0.2753  0.0022  0.0126
0.150  0.1961  0.0016  0.0151
0.250  0.1357  0.0013  0.0069
0.350  0.1007  0.0011  0.0060
0.450  0.0845  0.0010  0.0048
0.550  0.0634  0.0009  0.0057
0.650  0.0473  0.0008  0.0027
0.750  0.0359  0.0008  0.0031
0.850  0.0286  0.0008  0.0024
0.950  0.0201  0.0007  0.0018
1.050  0.0140  0.0006  0.0016
1.150  0.0074  0.0004  0.0019
1.250  0.0034  0.0003  0.0008
1.350  0.0010  0.0001  0.0002
1.450  0.0003  0.0001  0.0001
1.550  0.0000  0.0000  0.0001
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
