# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.40632 -----------------
#dely    BF    dB     BFVar
0.050  0.6830  0.0004  0.0045
0.150  0.6294  0.0004  0.0047
0.250  0.5637  0.0003  0.0036
0.350  0.4860  0.0003  0.0031
0.450  0.4131  0.0003  0.0042
0.550  0.3373  0.0002  0.0048
0.650  0.2703  0.0002  0.0024
0.750  0.2087  0.0002  0.0026
0.850  0.1575  0.0001  0.0017
0.950  0.1132  0.0001  0.0026
1.050  0.0789  0.0001  0.0017
1.150  0.0533  0.0001  0.0009
1.250  0.0333  0.0000  0.0012
1.350  0.0190  0.0000  0.0010
1.450  0.0105  0.0000  0.0008
1.550  0.0044  0.0000  0.0007
1.650  0.0012  0.0000  0.0003
1.750  0.0002  0.0000  0.0002
