# ICODE=321, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.25
# ------- normalization=0.0085357 -----------------
#dely    BF
0.050  0.0090  0.0012
0.150  0.0169  0.0026
0.250  0.0201  0.0032
0.350  0.0132  0.0022
0.450  0.0166  0.0027
0.550 -0.0005 -0.0001
0.650  0.0103  0.0030
0.750 -0.0026 -0.0007
0.850  0.0075  0.0024
0.950  0.0057  0.0021
1.050 -0.0072 -0.0042
1.150 -0.0021 -0.0010
1.250  0.0000  0.0000
1.350 -0.0014 -0.0014
1.450  0.0000  0.0000
1.550  0.0000  0.0000
1.650  0.0000  0.0000
1.750  0.0000  0.0000
