# ICODE=2212, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.140971 -----------------
#dely    BF    dB     BFVar
0.050  0.2729  0.0030  0.0087
0.150  0.2525  0.0029  0.0134
0.250  0.2187  0.0026  0.0088
0.350  0.1775  0.0023  0.0251
0.450  0.1447  0.0020  0.0087
0.550  0.1129  0.0017  0.0073
0.650  0.0850  0.0014  0.0070
0.750  0.0616  0.0012  0.0149
0.850  0.0386  0.0009  0.0025
0.950  0.0238  0.0006  0.0027
1.050  0.0131  0.0004  0.0011
1.150  0.0055  0.0002  0.0013
1.250  0.0020  0.0001  0.0007
1.350  0.0006  0.0001  0.0002
1.450  0.0002  0.0000  0.0001
1.550 -0.0000 -0.0000  0.0000
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
