# ICODE=2212, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0997871 -----------------
#dely    BF    dB     BFVar
0.050  0.3271  0.0023  0.0150
0.150  0.2324  0.0017  0.0118
0.250  0.1445  0.0012  0.0079
0.350  0.0909  0.0009  0.0088
0.450  0.0615  0.0007  0.0046
0.550  0.0416  0.0006  0.0034
0.650  0.0311  0.0005  0.0071
0.750  0.0247  0.0005  0.0043
0.850  0.0169  0.0004  0.0025
0.950  0.0118  0.0004  0.0021
1.050  0.0087  0.0004  0.0015
1.150  0.0041  0.0002  0.0008
1.250  0.0016  0.0001  0.0003
1.350  0.0009  0.0001  0.0004
1.450  0.0002  0.0001  0.0001
1.550  0.0000  0.0000  0.0000
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
