# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=5000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0204351 -----------------
#dely    BF
0.050  0.0417  0.0000
0.150  0.0412  0.0000
0.250  0.0341  0.0000
0.350  0.0326  0.0000
0.450  0.0257  0.0000
0.550  0.0201  0.0000
0.650  0.0154  0.0000
0.750  0.0094  0.0000
0.850  0.0086  0.0000
0.950  0.0033  0.0000
1.050 -0.0021 -0.0000
1.150 -0.0030 -0.0000
1.250 -0.0052 -0.0000
1.350 -0.0051 -0.0000
1.450 -0.0055 -0.0000
1.550 -0.0039 -0.0000
1.650 -0.0024 -0.0000
1.750 -0.0007 -0.0000
