# ICODE=2212, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0708361 -----------------
#dely    BF    dB     BFVar
0.050  0.2032  0.0018  0.0113
0.150  0.1599  0.0015  0.0066
0.250  0.1132  0.0012  0.0061
0.350  0.0738  0.0009  0.0052
0.450  0.0504  0.0007  0.0045
0.550  0.0345  0.0005  0.0035
0.650  0.0251  0.0004  0.0019
0.750  0.0180  0.0004  0.0027
0.850  0.0111  0.0003  0.0010
0.950  0.0076  0.0002  0.0020
1.050  0.0055  0.0002  0.0006
1.150  0.0036  0.0002  0.0005
1.250  0.0017  0.0001  0.0004
1.350  0.0006  0.0001  0.0002
1.450  0.0001  0.0000  0.0001
1.550  0.0000  0.0000  0.0000
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
