# ICODE=211, JCODE=-211
# SIGMA_QGP=1.0236, SIGMA_HAD=0.504225
# NSAMPLE=10000000, Tblast=98.2801, UPERPblast(x,y)=(0.6726,0.6726)
# SOVERUD=0.861, QUARK_ENTROPY_RATIO=0.2008, BARYON_FUDGE=0.6776
# ------- normalization=0.216523 -----------------
#dely    BF  sigmaB  QGP    LOCAL  RES_DECAYS
0.050  0.3090  0.0003  0.0631  0.0771  0.1687
0.150  0.2888  0.0003  0.0596  0.0717  0.1575
0.250  0.2656  0.0003  0.0559  0.0645  0.1451
0.350  0.2408  0.0003  0.0510  0.0570  0.1328
0.450  0.2147  0.0002  0.0452  0.0497  0.1198
0.550  0.1875  0.0002  0.0411  0.0422  0.1042
0.650  0.1583  0.0002  0.0347  0.0348  0.0888
0.750  0.1320  0.0002  0.0298  0.0279  0.0744
0.850  0.1062  0.0002  0.0255  0.0218  0.0589
0.950  0.0844  0.0002  0.0215  0.0168  0.0461
1.050  0.0626  0.0001  0.0172  0.0121  0.0333
1.150  0.0452  0.0001  0.0133  0.0085  0.0233
1.250  0.0308  0.0001  0.0103  0.0057  0.0148
1.350  0.0205  0.0001  0.0074  0.0037  0.0095
1.450  0.0119  0.0001  0.0047  0.0021  0.0052
1.550  0.0055  0.0000  0.0023  0.0010  0.0022
1.650  0.0014  0.0000  0.0008  0.0002  0.0004
1.750  0.0001  0.0000  0.0001  0.0000  0.0000
