# ICODE=1701080941, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.284643 -----------------
#dely    BF
0.050  0.4832  0.0027
0.150  0.4393  0.0026
0.250  0.3735  0.0023
0.350  0.3363  0.0022
0.450  0.2828  0.0020
0.550  0.2274  0.0018
0.650  0.1836  0.0016
0.750  0.1470  0.0014
0.850  0.1208  0.0013
0.950  0.0862  0.0010
1.050  0.0616  0.0008
1.150  0.0418  0.0007
1.250  0.0286  0.0005
1.350  0.0202  0.0004
1.450  0.0084  0.0002
1.550  0.0053  0.0002
1.650 -0.0004 -0.0000
1.750  0.0008  0.0001
