# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0781874 -----------------
#dely    BF    dB     BFVar
0.050  0.0411  0.0000  0.0020
0.150  0.0447  0.0000  0.0026
0.250  0.0515  0.0000  0.0023
0.350  0.0591  0.0000  0.0023
0.450  0.0668  0.0000  0.0024
0.550  0.0708  0.0000  0.0016
0.650  0.0721  0.0001  0.0027
0.750  0.0703  0.0001  0.0017
0.850  0.0660  0.0001  0.0015
0.950  0.0588  0.0001  0.0012
1.050  0.0510  0.0001  0.0011
1.150  0.0411  0.0001  0.0008
1.250  0.0332  0.0001  0.0015
1.350  0.0243  0.0001  0.0011
1.450  0.0171  0.0000  0.0004
1.550  0.0099  0.0000  0.0003
1.650  0.0036  0.0000  0.0001
1.750  0.0003  0.0000  0.0000
