# ICODE=1701080941, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=5000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.263381 -----------------
#dely    BF
0.050  0.4291  0.0004
0.150  0.3937  0.0004
0.250  0.3553  0.0003
0.350  0.3081  0.0003
0.450  0.2630  0.0003
0.550  0.2155  0.0003
0.650  0.1785  0.0002
0.750  0.1394  0.0002
0.850  0.1090  0.0002
0.950  0.0807  0.0001
1.050  0.0571  0.0001
1.150  0.0413  0.0001
1.250  0.0270  0.0001
1.350  0.0173  0.0001
1.450  0.0100  0.0000
1.550  0.0056  0.0000
1.650  0.0024  0.0000
1.750  0.0007  0.0000
