# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.190576 -----------------
#dely    BF    dB     BFVar
0.050  0.2247  0.0001  0.0035
0.150  0.2131  0.0001  0.0031
0.250  0.2003  0.0001  0.0026
0.350  0.1871  0.0001  0.0016
0.450  0.1755  0.0001  0.0030
0.550  0.1605  0.0001  0.0031
0.650  0.1443  0.0001  0.0012
0.750  0.1279  0.0001  0.0016
0.850  0.1111  0.0001  0.0017
0.950  0.0937  0.0001  0.0011
1.050  0.0765  0.0001  0.0013
1.150  0.0604  0.0001  0.0009
1.250  0.0471  0.0001  0.0008
1.350  0.0340  0.0000  0.0007
1.450  0.0238  0.0000  0.0004
1.550  0.0154  0.0000  0.0003
1.650  0.0080  0.0000  0.0003
1.750  0.0025  0.0000  0.0001
