# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=1000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.146775 -----------------
#dely    BF
0.050  0.2657  0.0006
0.150  0.2443  0.0005
0.250  0.2222  0.0005
0.350  0.1887  0.0005
0.450  0.1558  0.0004
0.550  0.1250  0.0004
0.650  0.0954  0.0003
0.750  0.0766  0.0003
0.850  0.0473  0.0002
0.950  0.0304  0.0002
1.050  0.0183  0.0001
1.150  0.0072  0.0001
1.250  0.0012  0.0000
1.350 -0.0029 -0.0000
1.450 -0.0034 -0.0000
1.550 -0.0024 -0.0000
1.650 -0.0015 -0.0000
1.750 -0.0002 -0.0000
