# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.1
# ------- normalization=-0.0751889 -----------------
#dely    BF
0.050 -0.2107 -0.0016
0.150 -0.2084 -0.0016
0.250 -0.1685 -0.0014
0.350 -0.2212 -0.0019
0.450 -0.1355 -0.0013
0.550 -0.0602 -0.0006
0.650 -0.0130 -0.0001
0.750  0.0100  0.0001
0.850  0.0139  0.0002
0.950  0.0101  0.0001
1.050  0.0986  0.0016
1.150  0.0491  0.0009
1.250  0.0210  0.0004
1.350  0.0109  0.0003
1.450  0.0346  0.0011
1.550  0.0108  0.0004
1.650  0.0061  0.0004
1.750  0.0005  0.0001
