# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.2502 -----------------
#dely    BF    dB     BFVar
0.050  0.3270  0.0001  0.0028
0.150  0.3060  0.0001  0.0018
0.250  0.2848  0.0001  0.0032
0.350  0.2586  0.0001  0.0040
0.450  0.2313  0.0001  0.0029
0.550  0.2063  0.0001  0.0021
0.650  0.1817  0.0001  0.0025
0.750  0.1561  0.0001  0.0030
0.850  0.1323  0.0001  0.0015
0.950  0.1098  0.0001  0.0015
1.050  0.0881  0.0001  0.0009
1.150  0.0699  0.0001  0.0010
1.250  0.0533  0.0001  0.0012
1.350  0.0399  0.0001  0.0003
1.450  0.0273  0.0001  0.0007
1.550  0.0173  0.0000  0.0008
1.650  0.0096  0.0000  0.0003
1.750  0.0028  0.0000  0.0001
