# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.25
# ------- normalization=0.220147 -----------------
#dely    BF
0.050  0.3218  0.0024
0.150  0.2807  0.0022
0.250  0.2532  0.0021
0.350  0.2647  0.0023
0.450  0.2099  0.0019
0.550  0.1873  0.0018
0.650  0.1433  0.0015
0.750  0.1352  0.0016
0.850  0.1294  0.0016
0.950  0.0899  0.0013
1.050  0.0595  0.0009
1.150  0.0385  0.0007
1.250  0.0436  0.0009
1.350  0.0277  0.0007
1.450  0.0151  0.0005
1.550  0.0041  0.0002
1.650 -0.0026 -0.0002
1.750  0.0003  0.0001
