# ICODE=2212, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=5000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.140637 -----------------
#dely    BF
0.050  0.2606  0.0054
0.150  0.2379  0.0052
0.250  0.2385  0.0054
0.350  0.1774  0.0044
0.450  0.1386  0.0037
0.550  0.1199  0.0035
0.650  0.0898  0.0030
0.750  0.0593  0.0022
0.850  0.0397  0.0018
0.950  0.0182  0.0010
1.050  0.0165  0.0011
1.150  0.0070  0.0007
1.250  0.0027  0.0003
1.350  0.0005  0.0001
1.450 -0.0000 -0.0000
1.550  0.0000  0.0000
1.650  0.0000  0.0000
1.750  0.0000  0.0000
