# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.43084 -----------------
#dely    BF    dB     BFVar
0.050  0.6916  0.0003  0.0052
0.150  0.6367  0.0003  0.0049
0.250  0.5746  0.0003  0.0045
0.350  0.5032  0.0003  0.0039
0.450  0.4313  0.0002  0.0036
0.550  0.3621  0.0002  0.0057
0.650  0.2949  0.0002  0.0025
0.750  0.2341  0.0002  0.0024
0.850  0.1799  0.0001  0.0025
0.950  0.1348  0.0001  0.0026
1.050  0.0965  0.0001  0.0027
1.150  0.0672  0.0001  0.0014
1.250  0.0449  0.0001  0.0013
1.350  0.0277  0.0000  0.0010
1.450  0.0161  0.0000  0.0008
1.550  0.0084  0.0000  0.0006
1.650  0.0035  0.0000  0.0003
1.750  0.0008  0.0000  0.0001
