# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0680539 -----------------
#dely    BF    dB     BFVar
0.050  0.0830  0.0000  0.0027
0.150  0.0768  0.0000  0.0021
0.250  0.0701  0.0000  0.0032
0.350  0.0661  0.0000  0.0014
0.450  0.0631  0.0000  0.0023
0.550  0.0565  0.0000  0.0029
0.650  0.0510  0.0000  0.0012
0.750  0.0456  0.0000  0.0021
0.850  0.0382  0.0000  0.0011
0.950  0.0326  0.0000  0.0012
1.050  0.0264  0.0000  0.0024
1.150  0.0215  0.0000  0.0013
1.250  0.0166  0.0000  0.0008
1.350  0.0130  0.0000  0.0005
1.450  0.0091  0.0000  0.0005
1.550  0.0063  0.0000  0.0003
1.650  0.0035  0.0000  0.0004
1.750  0.0012  0.0000  0.0002
