# ICODE=2212, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0617852 -----------------
#dely    BF    dB     BFVar
0.050  0.0303  0.0003  0.0092
0.150  0.0439  0.0004  0.0024
0.250  0.0608  0.0006  0.0035
0.350  0.0759  0.0009  0.0048
0.450  0.0821  0.0010  0.0030
0.550  0.0789  0.0011  0.0125
0.650  0.0733  0.0012  0.0032
0.750  0.0590  0.0011  0.0038
0.850  0.0438  0.0010  0.0037
0.950  0.0328  0.0009  0.0031
1.050  0.0203  0.0007  0.0096
1.150  0.0097  0.0004  0.0021
1.250  0.0050  0.0003  0.0007
1.350  0.0018  0.0002  0.0004
1.450  0.0004  0.0001  0.0002
1.550  0.0000  0.0000  0.0000
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
