# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.170125 -----------------
#dely    BF    dB     BFVar
0.050  0.1647  0.0001  0.0030
0.150  0.1569  0.0001  0.0019
0.250  0.1516  0.0001  0.0017
0.350  0.1498  0.0001  0.0016
0.450  0.1466  0.0001  0.0024
0.550  0.1419  0.0001  0.0023
0.650  0.1340  0.0001  0.0020
0.750  0.1237  0.0001  0.0019
0.850  0.1127  0.0001  0.0011
0.950  0.1004  0.0001  0.0024
1.050  0.0860  0.0001  0.0009
1.150  0.0710  0.0001  0.0011
1.250  0.0562  0.0001  0.0038
1.350  0.0423  0.0001  0.0009
1.450  0.0301  0.0000  0.0009
1.550  0.0196  0.0000  0.0011
1.650  0.0106  0.0000  0.0006
1.750  0.0031  0.0000  0.0003
