# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.348365 -----------------
#dely    BF    dB     BFVar
0.050  0.4518  0.0002  0.0023
0.150  0.4211  0.0002  0.0033
0.250  0.3898  0.0002  0.0037
0.350  0.3554  0.0002  0.0042
0.450  0.3230  0.0002  0.0043
0.550  0.2875  0.0002  0.0034
0.650  0.2516  0.0002  0.0029
0.750  0.2185  0.0002  0.0043
0.850  0.1853  0.0001  0.0040
0.950  0.1544  0.0001  0.0027
1.050  0.1266  0.0001  0.0029
1.150  0.0991  0.0001  0.0014
1.250  0.0779  0.0001  0.0023
1.350  0.0578  0.0001  0.0014
1.450  0.0400  0.0001  0.0013
1.550  0.0257  0.0001  0.0006
1.650  0.0140  0.0000  0.0007
1.750  0.0043  0.0000  0.0004
