# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0439798 -----------------
#dely    BF
0.050 -0.0700 -0.0035
0.150 -0.0525 -0.0027
0.250 -0.0431 -0.0024
0.350 -0.0428 -0.0024
0.450 -0.0457 -0.0030
0.550 -0.0371 -0.0024
0.650 -0.0412 -0.0032
0.750 -0.0303 -0.0025
0.850 -0.0268 -0.0024
0.950 -0.0217 -0.0022
1.050 -0.0144 -0.0016
1.150 -0.0072 -0.0013
1.250 -0.0050 -0.0010
1.350 -0.0022 -0.0005
1.450  0.0000  0.0000
1.550  0.0000  0.0000
1.650  0.0000  0.0000
1.750  0.0000  0.0000
