!  PLAB      Del   Err    Sr    Err      Trl   Tim      Sgt    Sgr
     0.17     0.00  0.00   0.000  0.000   0.000 0.000     0.00   0.00
    10.00     0.00  0.00   0.000  0.000   0.000 0.000     0.00   0.00
    20.00     0.00  0.00   0.000  0.000   0.000 0.000     0.00   0.00
    30.00     0.00  0.00   0.000  0.000   0.000 0.000     0.00   0.00
    40.00     0.00  0.00   0.000  0.000   0.000 0.000     0.00   0.00
    50.00     0.00  0.00   0.000  0.000   0.000 0.000     0.00   0.00
    60.00     0.00  0.00   0.000  0.000   0.000 0.000     0.00   0.00
    70.00     0.00  0.00   0.000  0.000   0.000 0.000     0.00   0.00
    80.00     0.00  0.00   0.000  0.000   0.000 0.000     0.00   0.00
    90.00    -0.01  0.00   0.000  0.000   0.000 0.000     0.00   0.00
   100.00    -0.01  0.00   0.000  0.000   0.000 0.000     0.00   0.00
   110.00    -0.02  0.00   0.000  0.000   0.000 0.000     0.00   0.00
   120.00    -0.03  0.00   0.000  0.000   0.000 0.000     0.00   0.00
   130.00    -0.04  0.00   0.000  0.000  -0.001 0.000     0.00   0.00
   140.00    -0.05  0.00   0.000  0.000  -0.001 0.000     0.00   0.00
   150.00    -0.06  0.00   0.000  0.000  -0.001 0.000     0.00   0.00
   160.00    -0.08  0.00   0.000  0.000  -0.001 0.000     0.00   0.00
   170.00    -0.10  0.00   0.000  0.000  -0.002 0.000     0.00   0.00
   180.00    -0.12  0.00   0.000  0.000  -0.002 0.000     0.00   0.00
   190.00    -0.14  0.00   0.000  0.000  -0.002 0.000     0.00   0.00
   200.00    -0.17  0.00   0.000  0.000  -0.003 0.000     0.00   0.00
   210.00    -0.19  0.00   0.000  0.000  -0.003 0.000     0.01   0.00
   220.00    -0.22  0.00   0.000  0.000  -0.004 0.000     0.01   0.00
   230.00    -0.26  0.00   0.000  0.000  -0.004 0.000     0.01   0.00
   240.00    -0.29  0.00   0.000  0.000  -0.005 0.000     0.01   0.00
   250.00    -0.32  0.00   0.000  0.000  -0.006 0.000     0.01   0.00
   260.00    -0.36  0.00   0.000  0.000  -0.006 0.000     0.01   0.00
   270.00    -0.40  0.00   0.000  0.000  -0.007 0.000     0.02   0.00
   280.00    -0.44  0.00   0.000  0.000  -0.008 0.000     0.02   0.00
   290.00    -0.48  0.00   0.000  0.000  -0.008 0.000     0.02   0.00
   300.00    -0.52  0.00   0.000  0.000  -0.009 0.000     0.02   0.00
   310.00    -0.56  0.00   0.000  0.000  -0.010 0.000     0.03   0.00
   320.00    -0.61  0.00   0.000  0.000  -0.011 0.000     0.03   0.00
   330.00    -0.65  0.00   0.000  0.000  -0.011 0.000     0.03   0.00
   340.00    -0.69  0.00   0.000  0.000  -0.012 0.000     0.04   0.00
   350.00    -0.74  0.00   0.000  0.000  -0.013 0.000     0.04   0.00
   360.00    -0.78  0.00   0.000  0.000  -0.014 0.000     0.04   0.00
   370.00    -0.83  0.00   0.000  0.000  -0.014 0.000     0.05   0.00
   380.00    -0.88  0.00   0.000  0.000  -0.015 0.000     0.05   0.00
   390.00    -0.92  0.00   0.000  0.000  -0.016 0.000     0.05   0.00
   400.00    -0.97  0.00   0.000  0.000  -0.017 0.000     0.06   0.01
   410.00    -1.02  0.00   0.000  0.000  -0.018 0.000     0.06   0.01
   420.00    -1.06  0.00   0.000  0.000  -0.019 0.000     0.06   0.01
   430.00    -1.11  0.00   0.000  0.000  -0.019 0.000     0.07   0.01
   440.00    -1.16  0.00   0.000  0.000  -0.020 0.000     0.07   0.01
   450.00    -1.20  0.00   0.000  0.000  -0.021 0.001     0.08   0.01
   460.00    -1.25  0.00   0.000  0.000  -0.022 0.001     0.08   0.01
   470.00    -1.29  0.00   0.000  0.000  -0.023 0.001     0.09   0.02
   480.00    -1.34  0.00   0.001  0.000  -0.023 0.001     0.09   0.02
   490.00    -1.38  0.00   0.001  0.000  -0.024 0.001     0.09   0.02
   500.00    -1.42  0.00   0.001  0.000  -0.025 0.001     0.10   0.02
   510.00    -1.47  0.00   0.001  0.000  -0.026 0.001     0.10   0.02
   520.00    -1.51  0.00   0.001  0.000  -0.026 0.001     0.11   0.03
   530.00    -1.55  0.00   0.001  0.000  -0.027 0.001     0.11   0.03
   540.00    -1.59  0.00   0.001  0.000  -0.028 0.001     0.12   0.03
   550.00    -1.63  0.00   0.001  0.000  -0.028 0.001     0.12   0.04
   560.00    -1.67  0.00   0.002  0.000  -0.029 0.001     0.13   0.04
   570.00    -1.71  0.00   0.002  0.000  -0.030 0.001     0.14   0.04
   580.00    -1.75  0.00   0.002  0.000  -0.030 0.001     0.14   0.05
   590.00    -1.78  0.00   0.002  0.000  -0.031 0.002     0.15   0.05
   600.00    -1.82  0.00   0.002  0.000  -0.032 0.002     0.15   0.06
