# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.155972 -----------------
#dely    BF    dB     BFVar
0.050  0.1966  0.0001  0.0033
0.150  0.1806  0.0001  0.0044
0.250  0.1657  0.0001  0.0036
0.350  0.1546  0.0001  0.0024
0.450  0.1419  0.0001  0.0035
0.550  0.1270  0.0001  0.0041
0.650  0.1122  0.0001  0.0020
0.750  0.0982  0.0001  0.0023
0.850  0.0870  0.0001  0.0016
0.950  0.0730  0.0001  0.0043
1.050  0.0603  0.0001  0.0015
1.150  0.0485  0.0001  0.0011
1.250  0.0392  0.0000  0.0018
1.350  0.0294  0.0000  0.0005
1.450  0.0214  0.0000  0.0007
1.550  0.0141  0.0000  0.0006
1.650  0.0078  0.0000  0.0005
1.750  0.0024  0.0000  0.0006
